GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
49947873,20031218,200312,2003,2003.9534,USA,THE US,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,1,036,036,03,1,4.0,9,1,9,0.709219858156028,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
49947929,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,190,190,19,4,-10.0,9,1,9,5.04983388704319,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
49947874,20031218,200312,2003,2003.9534,USA,NEW YORK,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,040,040,04,1,1.0,21,3,21,3.80576520173836,2,"New York, United States",US,USNY,42.1497,-74.9384,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
49947890,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,071,071,07,2,7.4,2,1,2,5.38116591928251,2,"New York, United States",US,USNY,42.1497,-74.9384,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
49947897,20031218,200312,2003,2003.9534,USA,BOSTON,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,0,0874,087,08,2,10.0,4,1,4,4.28571428571429,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
49948379,20031218,200312,2003,2003.9534,USAGOV,UNITED STATES,USA,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,0,040,040,04,1,1.0,2,1,2,6.44067796610169,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
49948549,20031218,200312,2003,2003.9534,USAMIL,THE US,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,0,010,010,01,1,0.0,1,1,1,2.60586319218241,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
49947925,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,180,180,18,4,-9.0,15,2,15,3.53982300884956,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
49947910,20031218,200312,2003,2003.9534,USA,WASHINGTON,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,173,173,17,4,-5.0,12,1,12,4.1579139867224,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
49948558,20031218,200312,2003,2003.9534,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQ,BAGHDAD,IRQ,,,,,,,,0,072,072,07,2,8.3,2,1,2,6.49122807017544,2,"New York, United States",US,USNY,42.1497,-74.9384,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,2,"New York, United States",US,USNY,42.1497,-74.9384,0,20130203,unspecified
49947875,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,040,040,04,1,1.0,2,2,2,3.79045488441461,2,"New York, United States",US,USNY,42.1497,-74.9384,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,2,"New York, United States",US,USNY,42.1497,-74.9384,0,20130203,unspecified
49947906,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,173,173,17,4,-5.0,1,1,1,6.49122807017544,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,2,"New York, United States",US,USNY,42.1497,-74.9384,0,20130203,unspecified
49947915,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,173,173,17,4,-5.0,1,1,1,6.49122807017544,2,"New York, United States",US,USNY,42.1497,-74.9384,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,2,"New York, United States",US,USNY,42.1497,-74.9384,0,20130203,unspecified
49947867,20031218,200312,2003,2003.9534,USA,NEW YORK,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,026,026,02,1,4.0,23,3,23,3.80443386979716,2,"New York, United States",US,USNY,42.1497,-74.9384,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,2,"New York, United States",US,USNY,42.1497,-74.9384,0,20130203,unspecified
49947905,20031218,200312,2003,2003.9534,USA,WASHINGTON,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,173,173,17,4,-5.0,2,1,2,4.31125131440589,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
49947936,20031218,200312,2003,2003.9534,USA,THE US,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,190,190,19,4,-10.0,2,1,2,5.91274397244547,1,United Kingdom,UK,UK,54.0,-2.0,0,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,1,United Kingdom,UK,UK,54.0,-2.0,0,20130203,unspecified
49947947,20031218,200312,2003,2003.9534,USA,AMERICAN,USA,,,,,,,,IRQELI,SADDAM HUSSEIN,IRQ,,,,,ELI,,,1,112,112,11,3,-2.0,2,1,2,6.63507109004739,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947883,20031218,200312,2003,2003.9534,USA,THE US,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,051,051,05,1,3.4,2,1,2,6.27705627705628,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947911,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,173,173,17,4,-5.0,3,1,3,4.75638051044084,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947955,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQGOV,IRAQ,IRQ,,,,,GOV,,,1,173,173,17,4,-5.0,1,1,1,6.52557319223986,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947902,20031218,200312,2003,2003.9534,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,112,112,11,3,-2.0,5,1,5,6.63507109004739,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947935,20031218,200312,2003,2003.9534,USA,THE US,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,190,190,19,4,-10.0,2,1,2,5.91274397244547,1,United Kingdom,UK,UK,54.0,-2.0,0,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49948516,20031218,200312,2003,2003.9534,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,IRQ,IRAQI,IRQ,,,,,,,,1,014,014,01,1,0.0,2,1,2,8.64197530864197,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947920,20031218,200312,2003,2003.9534,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,1,180,180,18,4,-9.0,4,1,4,4.82355966208826,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49948564,20031218,200312,2003,2003.9534,USAMIL,THE US,USA,,,,,MIL,,,IRQELI,SADDAM HUSSEIN,IRQ,,,,,ELI,,,0,040,040,04,1,1.0,2,1,2,2.60586319218241,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49948517,20031218,200312,2003,2003.9534,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,IRQ,IRAQI,IRQ,,,,,,,,1,014,014,01,1,0.0,1,1,1,8.64197530864197,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947926,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,181,181,18,4,-9.0,2,1,2,5.82191780821918,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49948556,20031218,200312,2003,2003.9534,USAMIL,THE US,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,0,040,040,04,1,1.0,4,1,4,2.60586319218241,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947918,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,1,180,180,18,4,-9.0,3,2,3,3.8005698005698,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49948554,20031218,200312,2003,2003.9534,USAMIL,THE US,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,0,040,040,04,1,1.0,2,1,2,2.60586319218241,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947864,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,020,020,02,1,3.0,1,1,1,5.04983388704319,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947951,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQELI,SADDAM HUSSEIN,IRQ,,,,,ELI,,,1,173,173,17,4,-5.0,3,1,3,6.52557319223986,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947909,20031218,200312,2003,2003.9534,USA,WASHINGTON,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,173,173,17,4,-5.0,7,2,7,6.25696413458889,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49948520,20031218,200312,2003,2003.9534,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,IRQCVL,IRAQI,IRQ,,,,,CVL,,,1,014,014,01,1,0.0,3,1,3,8.64197530864197,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947930,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,190,190,19,4,-10.0,9,1,9,5.04983388704319,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947952,20031218,200312,2003,2003.9534,USA,WASHINGTON,USA,,,,,,,,IRQGOV,JALAL TALABANI,IRQ,,,,,GOV,,,1,010,010,01,1,0.0,2,1,2,6.48854961832061,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
49947921,20031218,200312,2003,2003.9534,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,180,180,18,4,-9.0,5,1,5,4.75638051044084,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
49947861,20031218,200312,2003,2003.9534,USA,WASHINGTON,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,010,010,01,1,0.0,3,1,3,6.48854961832061,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
49948285,20031218,200312,2003,2003.9534,USACRM,AMERICAN,USA,,,,,CRM,,,IRQ,IRAQI,IRQ,,,,,,,,1,180,180,18,4,-9.0,5,1,5,4.89073881373569,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
49947904,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,114,114,11,3,-2.0,6,1,6,7.71046420141621,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
49947865,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,020,020,02,1,3.0,8,1,8,5.04983388704319,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
49947891,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,072,072,07,2,8.3,2,1,2,4.75638051044084,4,"Najaf, An Najaf, Iraq",IZ,IZ17,31.9892,44.3291,-3102873,4,"Najaf, An Najaf, Iraq",IZ,IZ17,31.9892,44.3291,-3102873,1,India,IN,IN,20.0,77.0,0,20130203,unspecified
49947868,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,0332,033,03,1,5.2,2,1,2,4.75638051044084,4,"Najaf, An Najaf, Iraq",IZ,IZ17,31.9892,44.3291,-3102873,4,"Najaf, An Najaf, Iraq",IZ,IZ17,31.9892,44.3291,-3102873,4,"Najaf, An Najaf, Iraq",IZ,IZ17,31.9892,44.3291,-3102873,20130203,unspecified
49947892,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,072,072,07,2,8.3,6,1,6,4.75638051044084,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Hamid Majid, Sala? ad Din, Iraq",IZ,IZ18,34.2712,43.5028,10211823,1,India,IN,IN,20.0,77.0,0,20130203,unspecified
49947893,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,072,072,07,2,8.3,1,1,1,4.75638051044084,1,India,IN,IN,20.0,77.0,0,4,"Hamid Majid, Sala? ad Din, Iraq",IZ,IZ18,34.2712,43.5028,10211823,1,India,IN,IN,20.0,77.0,0,20130203,unspecified
49948387,20031218,200312,2003,2003.9534,USAGOV,UNITED STATES,USA,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,0,138,138,13,3,-7.0,2,1,2,4.98652291105121,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
49948560,20031218,200312,2003,2003.9534,USAMIL,A US,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,1,173,173,17,4,-5.0,1,1,1,7.91180285343709,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Samarra, Sala? ad Din, Iraq",IZ,IZ18,34.1966,43.8739,-3110403,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
49947938,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,190,190,19,4,-10.0,1,1,1,3.48432055749129,1,United States,US,US,38.0,-97.0,0,4,"Samarra, Sala? ad Din, Iraq",IZ,IZ18,34.1966,43.8739,-3110403,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
49947932,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,190,190,19,4,-10.0,1,1,1,6.49122807017544,2,"New York, United States",US,USNY,42.1497,-74.9384,0,4,"Samarra, Sala? ad Din, Iraq",IZ,IZ18,34.1966,43.8739,-3110403,2,"New York, United States",US,USNY,42.1497,-74.9384,0,20130203,unspecified
49948551,20031218,200312,2003,2003.9534,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQ,IRAQI,IRQ,,,,,,,,0,010,010,01,1,0.0,6,1,6,6.49122807017544,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,,20130203,unspecified
49947880,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,042,042,04,1,1.9,2,1,2,4.98652291105121,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,,20130203,unspecified
49947941,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,193,193,19,4,-10.0,1,1,1,4.98652291105121,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,,20130203,unspecified
49948563,20031218,200312,2003,2003.9534,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,0,193,193,19,4,-10.0,1,1,1,4.98652291105121,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,,20130203,unspecified
49948562,20031218,200312,2003,2003.9534,USAMIL,THE US,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,0,192,192,19,4,-9.5,4,1,4,4.05797101449275,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,4,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,20130203,unspecified
49947931,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,190,190,19,4,-10.0,6,1,6,6.49122807017544,2,"New York, United States",US,USNY,42.1497,-74.9384,0,4,"Samarra, Sala? ad Din, Iraq",IZ,IZ18,34.1966,43.8739,-3110403,4,"Samarra, Sala? ad Din, Iraq",IZ,IZ18,34.1966,43.8739,-3110403,20130203,unspecified
49948561,20031218,200312,2003,2003.9534,USAMIL,A US,USA,,,,,MIL,,,IRQ,IRAQI,IRQ,,,,,,,,1,173,173,17,4,-5.0,8,1,8,7.91180285343709,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Samarra, Sala? ad Din, Iraq",IZ,IZ18,34.1966,43.8739,-3110403,4,"Samarra, Sala? ad Din, Iraq",IZ,IZ18,34.1966,43.8739,-3110403,20130203,unspecified
49947923,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,180,180,18,4,-9.0,6,1,6,6.49122807017544,2,"New York, United States",US,USNY,42.1497,-74.9384,0,4,"Samarra, Sala? ad Din, Iraq",IZ,IZ18,34.1966,43.8739,-3110403,4,"Samarra, Sala? ad Din, Iraq",IZ,IZ18,34.1966,43.8739,-3110403,20130203,unspecified
49948552,20031218,200312,2003,2003.9534,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,0,010,010,01,1,0.0,1,1,1,6.49122807017544,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,0,20130203,unspecified
49947869,20031218,200312,2003,2003.9534,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,0332,033,03,1,5.2,6,1,6,4.75638051044084,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Hamid Majid, Sala? ad Din, Iraq",IZ,IZ18,34.2712,43.5028,10211823,4,"Hamid Majid, Sala? ad Din, Iraq",IZ,IZ18,34.2712,43.5028,10211823,20130203,unspecified
